spid,x,y,bio01,bio02,bio03,bio04,bio07,bio12,bio13,bio14,bio15,bio18,bio19,slope,aspect,hillshade,tri,watdist,landcover
vertebralis,-79.14600259,-2.842997977,95,82,79,689,103,1050,128,59,21,251,214,4,3,180,2287,0,10
vertebralis,-78.99579777,-2.845000113,141,111,82,722,135,801,116,29,40,249,96,4,128,171,-51,6.708203932,40
vertebralis,-79.05000261,-2.949998566,136,106,83,674,127,744,106,29,39,197,97,8,104,155,-11,9.433981132,10
vertebralis,-78.74416624,-3.030275762,122,100,83,681,120,873,103,51,19,199,184,14,2,179,692,12.20655562,30
vertebralis,-79.2642089,-3.157578638,106,88,80,608,109,856,129,24,47,311,91,24,79,107,-251,0,20
vertebralis,-78.70094863,-2.548951476,123,108,87,452,123,851,103,47,24,156,226,14,17,168,303,11.70469991,10
vertebralis,-78.71666697,-2.933334905,116,99,85,596,116,942,110,60,18,204,213,10,24,168,-650,10,10
vertebralis,-78.69999885,-2.949998566,114,98,84,594,116,978,113,63,18,237,226,9,315,201,1585,12.80624847,10
vertebralis,-78.69999885,-2.983334805,84,91,85,502,107,1146,132,69,19,277,262,1,14,179,-1134,12.20655562,30
vertebralis,-79.08333439,-3.083334605,136,103,83,649,123,624,92,21,43,175,73,8,113,158,301,5.099019514,30
vertebralis,-78.51666736,-3.249997966,194,113,86,426,131,2795,346,151,22,632,826,10,166,173,-568,6,10
vertebralis,-79.21110993,-3.366665886,113,91,84,559,108,752,117,20,50,195,74,8,284,204,-452,5,30
vertebralis,-79.17735899,-3.56902881,113,93,85,466,109,801,118,25,46,188,93,2,241,185,-9,9.848857802,10
vertebralis,-79.26916742,-3.687221743,120,95,87,363,109,798,125,23,53,179,82,8,123,158,797,17.49285568,30
vertebralis,-78.61666716,-0.933329982,133,117,85,530,137,515,71,17,40,133,63,1,96,178,136,2.236067977,50
vertebralis,-79.35555805,-2.636109065,195,106,88,129,120,890,186,7,84,416,464,16,47,145,-622,12.80624847,10
vertebralis,-78.60040928,-2.641598219,161,124,87,461,142,1932,267,89,35,314,701,8,288,203,492,3.16227766,30
vertebralis,-79.41236253,-2.690001761,176,109,88,114,123,757,172,2,94,361,431,12,6,177,1203,14.56021978,20
vertebralis,-79.39221186,-2.710558216,185,108,87,140,123,769,171,3,90,368,424,17,52,139,1237,12.16552506,10
vertebralis,-79.08013275,-2.736091029,72,85,85,464,100,1003,124,42,26,257,173,11,21,168,368,0,30
vertebralis,-79.11858358,-2.844612171,104,87,81,677,107,969,120,52,25,234,179,11,213,199,2046,3,30
vertebralis,-79.05093902,-2.852981904,117,95,81,665,116,841,111,42,31,264,137,7,172,177,850,8.94427191,30
vertebralis,-79.03131897,-2.899418982,143,112,82,713,136,775,115,24,43,212,85,2,115,176,-61,10.19803903,50
vertebralis,-79.00768128,-2.913202064,147,114,82,719,138,768,114,24,41,208,85,5,10,178,228,8.062257748,50
vertebralis,-79.20115721,-3.072030784,76,84,83,544,101,1029,139,36,33,258,153,6,91,162,387,4.472135955,30
vertebralis,-78.80100194,-3.109001191,108,94,83,634,113,934,112,48,22,222,179,11,83,147,-1791,2.236067977,10
vertebralis,-78.8000031,-3.133334506,124,100,84,668,119,806,97,42,22,192,157,12,111,146,451,1.414213562,30
vertebralis,-78.91666657,-2.716667185,110,94,85,552,110,811,98,50,21,222,172,9,70,154,-505,13.60147051,30
vertebralis,-79.09999805,-2.816671444,76,84,84,516,99,1016,128,45,25,254,186,11,102,146,-755,3.16227766,30
vertebralis,-79.18900616,-2.83286244,67,84,84,499,100,1066,132,42,27,273,177,14,47,148,14,1,30
vertebralis,-78.98331675,-2.883330546,152,117,83,672,140,791,117,24,42,218,87,1,60,177,173,4,50
vertebralis,-79.09146333,-2.953280464,113,92,82,658,112,845,111,37,33,236,127,6,121,165,-249,6.403124237,10
vertebralis,-78.8000031,-3.083334605,144,110,84,672,130,724,89,42,22,157,159,13,94,138,838,5.099019514,30
vertebralis,-78.8000031,-3.099998266,124,100,83,650,120,801,96,42,22,192,154,16,19,164,-301,3.16227766,30
vertebralis,-78.8000031,-3.166666286,101,92,82,638,111,1004,121,52,21,251,201,3,355,181,-255,5.099019514,30
vertebralis,-78.60116733,-2.634936322,161,124,87,461,142,1932,267,89,35,314,701,8,288,203,492,3.16227766,30
vertebralis,-78.84999855,-2.766667085,153,120,84,616,142,847,112,38,29,216,135,6,110,163,44,8.062257748,40
vertebralis,-78.96666647,-2.883335005,153,118,83,717,141,788,117,24,42,243,87,1,96,176,52,3,50
vertebralis,-78.77841214,-3.057940025,131,104,83,653,124,797,95,48,20,175,173,7,253,201,162,7.615773106,30
vertebralis,-79.73329741,-3.149998166,235,95,82,594,115,1015,187,15,73,398,73,13,346,190,68,11.66190379,10
vertebralis,-79.07888866,-3.264440995,102,89,83,608,107,885,123,31,36,222,122,5,94,163,11,1,30
vertebralis,-79.1734439,-3.524406586,114,93,85,479,109,780,116,24,47,183,88,3,77,170,-518,5.656854249,30
vertebralis,-79.21617992,-3.601874549,141,93,89,290,104,709,100,32,36,161,116,10,236,205,423,12.52996409,30
vertebralis,-79.26333492,-3.676390586,119,95,87,362,108,800,125,23,54,180,81,2,137,175,277,17,30
vertebralis,-79.32166888,-3.826390287,107,98,87,356,112,902,143,26,53,200,94,10,271,211,-1231,17.4642492,30
vertebralis,-78.91666657,-2.649999165,98,91,85,469,106,937,114,57,20,226,203,6,179,180,-243,6.32455532,30
vertebralis,-79.21666597,-2.816666985,67,84,84,480,100,1055,131,39,29,272,167,5,131,169,444,1,30
vertebralis,-79.11667063,-2.816671444,65,86,85,471,101,1061,129,44,25,274,183,4,228,190,12,3.16227766,30
vertebralis,-79.15633879,-2.851073409,65,85,85,432,99,1067,131,42,27,276,177,1,153,179,-1720,1.414213562,30
vertebralis,-79.00179526,-2.900105684,149,116,83,735,139,791,117,24,41,239,88,2,136,177,7,6.32455532,50
vertebralis,-78.80699943,-2.998999627,161,119,86,581,138,802,101,39,26,198,146,2,62,176,573,8.544003745,30
vertebralis,-78.76666687,-3.016666586,152,116,85,709,136,815,99,47,21,177,184,6,311,194,1287,13,30
vertebralis,-78.80146569,-3.05116665,153,115,85,651,134,767,96,43,23,175,158,12,104,144,930,8.062257748,30
vertebralis,-78.76670254,-3.066702158,104,93,83,607,111,1009,119,57,19,251,213,7,255,202,-1795,7.810249676,20
vertebralis,-79.11666617,-3.099998266,119,94,81,656,115,731,102,26,39,183,95,13,138,153,-675,5,20
vertebralis,-78.7189857,-3.10399808,117,98,84,647,116,943,109,55,18,233,204,4,289,191,1670,9.486832981,10
vertebralis,-79.24166815,-3.642131313,132,93,87,341,106,703,107,25,47,233,89,8,78,157,30,16.2788206,30
vertebralis,-78.92783215,-2.2396058,156,115,85,134,135,652,120,13,69,82,56,16,221,213,115,17.72004515,30
vertebralis,-78.96669768,-2.349999764,136,115,85,266,135,774,144,11,68,393,57,12,312,208,126,11.18033989,20
vertebralis,-78.96999295,-2.367671182,128,111,86,329,128,734,118,18,53,331,81,6,242,198,-183,10.44030651,30
vertebralis,-78.91560976,-2.662935017,111,95,85,528,111,743,90,46,22,172,157,4,188,182,-527,8.246211251,30
vertebralis,-78.61669838,-2.799998865,101,97,85,524,113,1159,130,67,21,263,303,13,301,216,-198,14,10
vertebralis,-78.58969852,-2.799998865,109,100,86,524,115,1157,129,66,21,209,316,15,54,144,-652,14.31782106,10
vertebralis,-78.57510388,-2.817300177,85,94,86,476,109,1204,136,73,20,278,295,19,6,174,826,13.03840481,10
vertebralis,-78.5501998,-2.827689883,92,96,86,455,111,1266,141,74,21,284,329,15,211,205,996,10,10
vertebralis,-78.86682719,-2.837499905,150,118,84,719,140,838,115,35,32,232,123,8,250,204,-387,7.071067812,30
vertebralis,-79.05606698,-3.045093355,140,107,83,661,128,645,95,22,43,179,75,1,87,178,329,8.94427191,30
vertebralis,-78.67964751,-1.937247534,109,116,89,306,129,758,96,34,30,260,135,13,285,219,-6,22.47220505,60
vertebralis,-78.65200108,-2.798001188,144,115,85,595,135,1110,129,56,26,189,350,17,280,231,641,12.36931688,30
vertebralis,-79.06246133,-2.858685094,121,97,81,651,119,840,114,42,32,221,135,5,168,177,448,8.544003745,10
vertebralis,-79.10500116,-2.869997834,110,90,81,680,111,904,116,45,29,224,152,9,47,160,1369,5,10
vertebralis,-79.21169407,-2.934534403,92,80,78,712,102,1036,134,49,27,251,184,1,85,178,2097,3,30
vertebralis,-78.81417859,-2.570881335,115,100,86,448,116,661,80,38,21,167,162,6,329,191,-398,9.486832981,30
vertebralis,-78.60365105,-2.652335734,158,123,86,520,142,1740,232,76,34,315,617,14,290,222,-100,1.414213562,30
vertebralis,-78.84999855,-2.723284491,147,117,84,594,139,824,105,39,29,207,134,7,151,170,-11,7.071067812,10
vertebralis,-79.10669562,-2.998830181,113,92,82,671,112,826,111,34,35,209,118,6,109,161,89,2,30
vertebralis,-79.43814952,-2.720172038,128,100,83,419,120,880,170,7,76,464,39,10,340,191,198,16.40121947,30
vertebralis,-79.51699088,-2.766997058,211,102,89,203,114,999,204,6,83,449,44,11,283,213,1011,20.24845673,10
vertebralis,-78.93332577,-2.883335005,151,117,82,744,141,811,119,28,40,216,95,3,303,188,261,1,30
vertebralis,-79.16831147,-2.890812917,70,84,84,492,100,1053,133,42,27,267,178,7,359,181,243,3.16227766,30
vertebralis,-79.16641636,-3.461225583,166,104,88,236,117,824,114,33,36,180,131,8,297,203,366,4.242640687,30
vertebralis,-79.26666587,-3.533333706,169,105,88,198,118,838,124,29,43,182,117,16,6,175,741,4,30
vertebralis,-79.23555472,-3.630555487,143,94,89,261,105,786,107,38,33,179,139,8,321,196,877,14.56021978,30
vertebralis,-78.99999825,-2.133332044,180,102,85,180,120,1167,204,29,65,577,120,20,277,242,649,31.78049716,10
vertebralis,-79.18369983,-3.079473024,84,83,81,615,102,1006,139,35,34,251,149,8,48,162,358,6.708203932,30
yasuni,-77.33276266,0.232430642,237,99,90,290,110,2731,293,171,17,616,766,5,341,186,90,13.92838828,10
yasuni,-76.37383298,-0.498166311,250,96,84,475,113,3154,330,194,16,743,845,0,162,180,-63,0,10
yasuni,-77.53994587,-0.499985624,198,109,88,359,123,4188,490,242,24,823,1315,6,233,194,1356,17.20465053,10
yasuni,-76.38723703,-0.52535345,249,97,86,454,112,3188,335,197,16,751,858,4,347,183,-181,0,80
yasuni,-77.16623753,-0.650449071,245,99,88,428,112,3220,346,172,19,848,923,0,76,179,-24,3.16227766,10
yasuni,-77.35398798,-0.747001986,243,99,88,403,112,3174,352,163,22,822,796,2,53,175,197,7.071067812,10
yasuni,-76.13569914,-1.29847239,253,97,85,534,113,2967,327,186,18,615,840,1,21,180,-61,2.236067977,10
yasuni,-76.1160791,-1.70403209,254,98,86,517,113,2974,328,189,17,693,848,1,335,182,149,1,10
yasuni,-75.90539103,1.66658456,217,99,90,253,109,2041,246,91,30,371,674,9,26,169,-152,18.86796226,10
yasuni,-76.18168585,-0.009685167,254,95,86,486,110,3265,343,188,19,744,919,0,232,181,122,0,80
yasuni,-75.8753902,-0.39906279,255,95,85,501,111,2896,321,161,21,567,864,0,90,180,4,13,10
yasuni,-76.46772827,-0.608658376,250,97,85,465,113,3149,327,201,15,759,824,0,312,181,17,9.486832981,10
yasuni,-76.45572883,-0.65104659,251,97,86,463,112,3138,327,200,15,756,824,1,56,179,17,14.14213562,10
yasuni,-77.14469115,-0.649329836,246,98,88,415,111,3190,345,169,19,845,902,1,106,176,40,1.414213562,10
yasuni,-76.44378289,-0.665699196,250,97,85,480,113,3135,328,200,16,754,826,0,31,180,-30,15.03329638,10
yasuni,-76.42929082,-0.689020295,251,97,86,455,112,3123,328,199,16,750,826,2,314,184,41,17,10
yasuni,-76.72666827,-0.726387562,248,98,87,457,112,3217,333,200,16,817,798,1,45,179,100,29.15475947,10
yasuni,-77.43132663,-0.797791147,237,100,88,402,113,3382,391,189,23,846,1069,4,102,169,-443,12.52996409,10
yasuni,-76.73770008,-1.113067428,250,98,86,472,113,3169,342,199,18,804,823,1,23,179,21,34.92849839,10
yasuni,-75.90669309,1.629609694,235,98,88,333,111,2561,291,132,25,504,776,2,86,173,736,17.08800749,10
yasuni,-77.08305746,0.05277792,244,98,88,385,111,3306,354,201,18,802,973,0,124,180,-17,1.414213562,10
yasuni,-76.84689901,-0.681034045,247,98,87,407,112,3254,346,193,16,844,779,1,321,183,-6,24,10
yasuni,-76.93343232,-1.001286682,249,98,87,473,112,3176,342,183,19,827,798,4,214,187,78,34.98571137,10
yasuni,-77.58999482,-1.099997802,241,99,89,397,111,3619,407,196,22,895,1126,1,83,177,123,2.828427125,10
yasuni,-77.40067477,-1.109798907,242,99,88,421,112,3384,388,187,23,874,1046,4,100,169,-67,13.45362405,10
yasuni,-76.17646425,-0.002149287,253,95,86,490,110,3290,348,189,19,746,932,1,205,182,-8,0,10
yasuni,-75.88858914,-0.259711423,255,95,86,494,110,2954,329,160,22,577,894,0,216,181,-28,1,10
yasuni,-76.34727011,-0.81171246,248,97,85,498,114,3138,340,197,17,741,863,1,191,181,-47,16.1245155,10
yasuni,-76.33517703,-0.834458335,250,97,85,476,113,3092,333,195,17,734,843,1,225,182,3,17.4642492,10
yasuni,-77.79200102,-0.917999593,229,99,88,377,112,4149,474,248,22,917,1199,1,187,181,36,6.403124237,10
yasuni,-77.41002996,-0.996930141,239,100,88,439,113,3356,396,184,24,885,1059,1,221,183,63,4.242640687,10
yasuni,-77.40157105,-1.013625015,239,100,88,465,113,3364,397,186,24,866,894,4,267,193,-52,6.403124237,10
yasuni,-77.43833188,0.285832837,218,103,91,206,113,3145,344,209,16,711,956,2,160,178,-381,2.236067977,10
yasuni,-77.29743766,0.061499922,231,101,89,340,113,3172,357,197,19,688,1009,7,168,175,-829,1,10
yasuni,-77.1066684,-0.026665424,243,98,88,344,111,3384,364,203,18,825,998,1,195,181,4,4,10
yasuni,-76.99216314,-0.142325587,244,98,88,388,111,3585,399,213,19,907,1027,0,45,180,78,2.236067977,10
yasuni,-77.41723587,-0.521741578,223,102,88,366,115,3851,422,233,20,916,1098,11,345,189,223,8,10
yasuni,-76.43918556,-0.525589782,250,97,86,458,112,3165,328,198,15,754,833,1,357,180,17,0,10
yasuni,-76.35331219,-0.835880788,250,97,85,486,113,3097,333,196,17,738,841,0,190,181,-5,18.35755975,10
yasuni,-75.92244709,-0.868401012,254,96,85,517,112,2858,316,170,20,570,823,1,230,182,16,15.26433752,10
yasuni,-76.22139861,-0.911587406,252,97,86,489,112,3018,329,188,18,707,838,0,259,182,-53,25.70992026,10
yasuni,-77.54836911,-1.054595236,240,99,88,421,112,3559,406,194,23,885,945,2,128,176,-94,1,10
yasuni,-77.29569861,-0.470849858,237,100,89,393,112,3424,366,209,19,843,1034,6,155,172,333,3.605551275,10
yasuni,-77.36476117,0.07991155,232,101,90,259,111,2995,341,186,20,682,883,11,222,204,-126,1,10
yasuni,-76.83398545,-0.308596548,247,97,86,391,112,3455,377,209,16,884,807,0,90,180,-14,13.03840481,10
yasuni,-76.76672437,-0.540046188,247,98,86,439,113,3308,350,205,15,844,791,1,290,184,-37,8.062257748,10
yasuni,-76.81050828,-0.660972549,247,98,87,439,112,3255,343,197,16,838,785,1,3,180,-43,22.56102835,10
yasuni,-76.39967793,-0.676030933,250,97,86,464,112,3129,330,198,16,747,835,0,297,181,-100,14.03566885,10
yasuni,-76.80769905,-0.688569926,247,98,87,442,112,3242,341,196,16,835,785,1,357,180,99,25.49509757,10
yasuni,-76.04749367,-1.139969184,251,97,86,522,112,2959,329,181,19,678,849,0,153,180,23,15.5241747,10
yasuni,-76.77274416,-0.490180061,248,97,86,401,112,3284,349,202,15,840,774,1,209,181,56,3.16227766,10
yasuni,-76.38993479,-0.680949322,250,97,85,462,113,3125,330,197,16,745,835,0,171,180,-66,13.03840481,10
yasuni,-76.47788164,-0.690130611,249,97,85,473,113,3161,332,203,16,763,833,2,44,177,-151,18.43908891,10
yasuni,-77.56592013,-0.726039752,208,105,88,380,118,4249,499,246,24,898,1289,3,132,173,-55,21.9317122,10
yasuni,-77.48000217,-0.858470594,235,100,88,387,113,3487,409,197,24,861,1116,1,88,176,76,9.848857802,10
yasuni,-75.96407726,-0.916086639,253,96,86,496,111,2885,319,173,19,579,829,0,156,180,-74,14.4222051,10
yasuni,-75.96395687,-0.931162859,254,96,86,486,111,2873,317,173,19,577,823,0,157,180,-8,13.41640786,10
yasuni,-76.59846911,-0.446298047,249,97,86,439,112,3238,326,210,14,787,817,0,304,181,-6,1.414213562,10
yasuni,-76.7774708,-0.630338525,246,98,87,411,112,3286,345,203,15,839,798,1,93,178,78,18.11077028,10
yasuni,-76.35519393,-0.649579546,251,97,87,454,111,3104,328,194,16,736,834,0,9,180,4,9.848857802,10
yasuni,-77.40439366,-0.74762626,237,100,89,405,112,3352,382,186,22,860,1050,2,87,176,-52,12.08304597,10
yasuni,-76.36631047,-1.247000987,251,98,87,507,112,3072,338,196,17,655,848,1,270,182,7,3.605551275,10
yasuni,-77.3369988,0.246998526,238,99,90,268,109,2708,290,171,17,615,752,3,195,183,852,13.60147051,10
yasuni,-76.12644205,0.135561131,252,95,86,497,110,3366,360,190,20,752,975,1,142,178,-41,2.236067977,10
yasuni,-76.51817854,-0.570376993,247,97,86,451,112,3258,339,209,15,783,855,2,140,177,-100,10.29563014,10
yasuni,-77.31665638,-0.683334941,238,100,89,401,112,3337,369,186,21,846,1025,1,111,176,-85,2.236067977,10
yasuni,-76.77797022,-0.696591848,247,98,86,439,113,3258,341,200,16,833,799,1,335,181,43,26.07680962,10
yasuni,-76.40085959,-0.806316948,249,97,86,475,112,3141,337,200,16,751,849,2,203,182,82,19.10497317,10
yasuni,-75.44802996,-0.893835724,254,95,82,637,115,2735,326,150,25,496,815,1,41,178,-215,0,10
yasuni,-77.39459255,-1.029717911,241,99,87,455,113,3332,388,182,24,861,874,2,194,182,84,8.062257748,10
yasuni,-76.74970844,-0.635729578,249,98,86,431,113,3225,338,198,15,824,778,1,240,182,133,19,10
yasuni,-76.24762704,-0.981180596,251,97,86,488,112,3035,332,190,18,639,843,0,156,180,59,32.14031736,10
yasuni,-77.36501979,-0.985318642,240,100,89,446,112,3286,387,175,24,854,1029,1,16,180,67,5.830951895,10
yasuni,-76.19170991,-1.003337869,252,97,85,511,113,3007,330,187,18,702,841,0,40,180,31,30.59411708,10
yasuni,-75.88666727,-1.167834107,253,96,86,541,111,2861,317,173,19,570,830,1,273,183,29,8,10
yasuni,-76.4619136,-0.632443221,250,97,86,458,112,3155,329,201,15,759,829,1,212,181,94,12.36931688,10
yasuni,-77.31344583,-0.692623248,240,99,88,425,112,3284,361,179,21,841,1000,1,119,178,77,1,50
yasuni,-77.57337129,-0.716684558,205,105,87,385,120,4296,508,248,24,895,1319,3,176,180,-62,22.02271555,10
yasuni,-77.1449364,-0.80263819,243,99,88,415,112,3223,353,172,21,848,959,0,49,179,-86,4.123105626,10
yasuni,-76.74751456,-1.089844429,250,98,87,440,112,3159,340,197,18,804,816,0,203,181,179,36.67424164,10
histrionica,-76.56437036,6.719423837,232,102,84,365,121,3599,431,140,31,642,1147,3,88,171,511,15.29705854,10
histrionica,-76.65894344,5.688684792,266,96,93,207,103,7237,733,441,15,1745,1759,0,127,180,61,0,80
histrionica,-76.11584723,5.352691527,257,106,92,259,115,4968,687,267,31,1065,1772,9,118,154,1182,9,10
histrionica,-76.14279803,5.3448881,253,107,93,247,115,5001,688,272,31,1072,1774,8,198,189,277,6.08276253,10
histrionica,-76.01816616,5.311453761,208,111,90,259,122,2664,321,151,24,587,829,9,279,209,-1132,20.61552813,10
histrionica,-76.16986032,5.245289619,169,86,92,206,93,3107,351,179,21,739,918,40,229,255,1678,12.36931688,10
histrionica,-77.00431865,4.553883705,262,72,91,285,79,6439,676,342,19,1473,1743,1,130,178,82,0,10
histrionica,-79.31221558,0.285279908,250,82,79,638,103,2641,522,55,72,1309,206,0,236,181,3,5,10
histrionica,-79.16410208,-0.236078187,229,85,77,699,109,2651,478,51,76,1194,215,0,290,182,-112,2,10
histrionica,-79.36689754,-0.549998901,243,89,77,811,115,2683,506,41,83,1466,137,0,135,180,-27,2.236067977,10
histrionica,-79.27010383,-0.628042088,234,86,76,773,112,2681,503,38,82,1464,211,0,45,180,38,3.605551275,10
histrionica,-76.54520961,6.715517664,235,103,85,361,121,3617,428,142,31,645,1143,3,108,172,470,14.03566885,10
histrionica,-76.00035651,5.369774343,234,115,91,238,126,3755,465,227,24,824,1208,8,341,189,2256,20.02498439,10
histrionica,-76.72555795,3.779997799,220,106,91,309,116,1237,193,62,39,258,476,20,133,135,844,20.1246118,10
histrionica,-79.13359737,-0.258610025,230,86,79,662,108,2669,483,52,76,1413,188,3,12,178,-214,1.414213562,10
histrionica,-76.00241215,5.347367361,193,101,90,249,111,2651,305,150,22,702,807,10,270,210,-1405,21.02379604,10
histrionica,-76.19071107,5.333713593,249,107,93,219,115,5264,703,294,29,1112,1836,7,287,202,563,3,10
histrionica,-76.18805791,5.244049989,184,94,92,199,102,2984,341,171,21,787,904,6,190,183,2432,12.04159458,10
histrionica,-76.14411347,5.241361151,156,83,92,185,90,3058,356,180,23,678,920,10,287,210,-3120,14.31782106,10
histrionica,-76.79019708,3.844298037,249,93,92,304,101,2644,347,144,28,535,883,14,245,219,195,13,10
histrionica,-76.03891881,5.390232699,215,114,91,269,125,3172,381,192,23,819,989,16,186,186,-220,17.4642492,10
histrionica,-76.13752737,5.384600854,224,115,90,270,127,4402,522,267,22,953,1401,6,238,196,-1311,6.708203932,10
histrionica,-76.15123465,5.374514368,236,113,91,222,123,4799,601,283,25,1008,1600,12,255,217,-347,5.385164807,10
histrionica,-76.11436234,5.292230576,183,93,93,192,100,2872,326,161,21,774,847,6,324,192,-1743,11.40175425,10
histrionica,-76.02157291,5.289309865,196,104,92,235,113,2526,294,145,24,654,786,16,7,175,-211,20.24845673,10
histrionica,-76.03991319,5.285488415,196,104,92,214,113,2556,299,148,24,657,798,9,254,208,-1115,18.78829423,10
histrionica,-76.51249764,5.27500061,267,92,92,256,99,7785,818,491,17,1819,2110,1,294,183,134,0,10
histrionica,-76.05632269,5.257503097,201,107,92,218,116,2616,310,151,24,683,821,14,336,198,-1044,18.60107524,10
histrionica,-76.15918969,5.224095512,144,82,91,195,90,3022,365,179,25,575,939,9,275,208,1358,15.5241747,10
histrionica,-78.98329891,0.783299068,253,88,86,358,102,3044,369,126,32,1075,580,3,314,187,-141,5,10
histrionica,-79.40000191,0,246,86,78,769,110,2691,549,33,85,1487,142,1,277,182,11,3,50
histrionica,-77.16703125,6.72407022,267,91,85,361,107,4605,501,179,30,778,1340,2,144,177,58,20.22374842,10
histrionica,-77.37140077,6.261871018,258,91,88,282,103,5270,675,196,32,784,1694,2,186,181,-514,1.414213562,10
histrionica,-77.40449176,6.21935349,262,90,89,278,101,5118,687,170,35,704,1710,11,59,151,-475,1,10
histrionica,-77.42595787,6.111929286,259,90,89,257,101,5360,685,193,32,781,1746,2,113,175,-143,1,10
histrionica,-76.44027804,5.704719719,260,102,91,205,111,7304,716,395,17,1738,2014,1,230,183,-266,1.414213562,10
histrionica,-76.06524089,5.41666625,239,113,91,246,124,4409,560,252,26,924,1464,10,295,208,1705,15.13274595,10
histrionica,-76.63516305,5.343581584,265,92,93,231,98,7818,829,482,17,1782,2092,0,352,180,-32,3.605551275,10
histrionica,-76.61639024,5.323056342,265,92,93,224,98,7963,862,490,19,1794,2170,1,306,182,-23,2,10
histrionica,-76.11663203,5.232911155,190,99,93,244,106,2669,304,150,22,701,812,11,79,148,770,16.64331698,10
histrionica,-79.33419895,-0.24027866,240,96,80,727,120,2891,548,49,81,1539,181,1,227,182,-16,16.55294536,10
histrionica,-79.15000241,-0.249999501,228,84,80,621,105,2665,478,51,76,1401,219,0,284,182,-58,1.414213562,50
histrionica,-79.1024996,-0.268054401,228,85,80,618,106,2668,477,53,75,1393,221,3,30,176,363,0,10
histrionica,-79.27584716,-0.457601868,240,91,77,792,117,2765,516,49,79,1472,252,1,196,181,-7,3,10
histrionica,-76.52916576,6.726388952,229,103,84,397,122,3437,419,129,32,618,1108,3,37,174,-643,16,10
histrionica,-76.58999682,5.729998363,266,98,93,222,105,7454,759,444,15,1788,1849,1,135,178,83,5,10
histrionica,-76.55583119,5.527220742,266,96,93,222,103,7984,816,454,16,1878,2057,1,292,182,-174,1.414213562,10
histrionica,-76.04170129,5.410057862,212,113,90,254,125,3056,366,181,23,675,945,13,326,203,-1068,17.08800749,10
histrionica,-76.09578573,5.389158056,245,111,91,227,121,4604,608,259,28,965,1577,7,252,202,1218,11.70469991,10
histrionica,-76.08556101,5.357172924,254,108,92,237,117,4635,644,251,31,1004,1643,1,300,182,1856,12,10
histrionica,-76.2166675,5.26944457,212,113,91,251,124,3797,452,237,22,958,1183,22,342,201,-795,9.219544457,10
histrionica,-79.25000221,0.833330182,249,81,85,402,95,2178,337,80,48,803,323,0,169,180,-190,25,10
histrionica,-78.9000029,0.749998502,257,89,86,402,103,2794,351,119,32,944,530,2,207,183,14,2,10
histrionica,-78.92397057,0.745994229,259,88,84,415,104,2808,351,113,32,996,539,0,117,180,147,0,10
histrionica,,,240,87,79,762,110,3282,609,64,75,1704,242,1,299,183,25,8.485281374,10
histrionica,-79.36889522,0,247,87,78,749,111,2726,553,38,83,1483,156,0,29,180,115,0,10
histrionica,-77.19252839,5.764890829,255,90,90,247,99,6236,642,306,20,1437,1774,8,232,201,-676,5,10
histrionica,-77.20055477,5.753890226,259,89,90,228,98,6125,634,299,20,1420,1687,8,1,180,520,4.123105626,10
histrionica,-76.99616741,5.704001804,256,93,93,210,99,6525,661,357,16,1559,1762,12,242,213,534,5.830951895,10
histrionica,-76.56305493,5.679164611,264,99,94,219,105,7616,775,442,15,1809,1932,1,288,183,-18,8.602325267,10
histrionica,-76.01834898,5.375918985,236,115,91,243,126,3860,484,231,25,839,1257,10,170,175,2232,20.09975124,10
histrionica,-76.07412788,5.232148648,200,106,91,248,116,2619,310,152,24,684,817,10,305,206,855,19.10497317,10
histrionica,-79.13712452,-0.344599329,224,83,79,642,105,2701,487,50,76,1404,181,3,291,188,-77,9.055385138,30
histrionica,-76.06663659,5.496501995,194,103,91,240,112,2950,347,157,23,795,855,7,93,157,6,10.81665383,10
histrionica,-76.15888647,5.356459468,260,104,93,218,111,5520,724,295,27,1164,1896,13,200,194,-938,4,10
histrionica,-76.19377448,5.352187649,260,102,92,220,110,5795,734,316,25,1433,1930,1,199,182,292,0,10
histrionica,-76.12823015,5.313594129,206,111,91,234,121,3167,377,191,23,813,989,15,311,216,-1294,8.602325267,10
histrionica,-76.60365504,3.888260314,183,103,91,272,113,1490,213,66,38,384,502,16,212,206,-144,4.123105626,10
histrionica,-77.18830116,3.459838803,265,81,90,278,90,7118,852,309,30,1508,2143,1,106,178,230,0,10
histrionica,-77.17127185,3.457381838,262,83,92,265,90,6713,823,295,29,1133,2053,1,302,184,-157,1,10
histrionica,-76.40000344,7.016671972,255,100,84,395,119,3502,422,105,38,527,1014,11,18,170,-711,13.15294644,10
histrionica,-76.33399983,6.941999866,215,102,82,363,123,2557,349,70,38,464,781,11,271,213,427,23.2594067,10
histrionica,-76.08370157,5.378688086,244,111,91,255,121,4463,591,256,28,947,1529,14,214,205,78,12.16552506,10
histrionica,-76.62750232,5.329441774,265,91,92,236,98,7867,843,486,18,1784,2124,0,270,181,-11,3.16227766,10
histrionica,-76.11999419,5.321107714,218,115,91,262,126,3757,448,232,22,830,1188,17,271,234,927,8.94427191,10
histrionica,-76.67583451,5.169333292,265,87,93,229,93,9240,1246,516,36,1824,2755,1,229,182,64,1,10
histrionica,-76.68749506,5.161039364,267,87,93,238,93,8746,1120,517,31,1807,2518,2,122,176,-252,0,10
